seed,simulate,simulate.scenario,simulate.output.file,fit,fit.output.file,mse.err
84,zh,1,zh/zh_333,ridge,ridge/zh_333_ridge_1,11.0823230969156
84,zh,2,zh/zh_334,ridge,ridge/zh_334_ridge_1,9.88163863759756
84,zh,3,zh/zh_335,ridge,ridge/zh_335_ridge_1,234.843366483291
84,zh,4,zh/zh_336,ridge,ridge/zh_336_ridge_1,269.128259145443
85,zh,1,zh/zh_337,ridge,ridge/zh_337_ridge_1,15.1910673768034
85,zh,2,zh/zh_338,ridge,ridge/zh_338_ridge_1,13.5449678624837
85,zh,3,zh/zh_339,ridge,ridge/zh_339_ridge_1,243.104704843432
85,zh,4,zh/zh_340,ridge,ridge/zh_340_ridge_1,292.423925166531
86,zh,1,zh/zh_341,ridge,ridge/zh_341_ridge_1,9.99650479335021
86,zh,2,zh/zh_342,ridge,ridge/zh_342_ridge_1,9.59820446937313
86,zh,3,zh/zh_343,ridge,ridge/zh_343_ridge_1,250.233763902683
86,zh,4,zh/zh_344,ridge,ridge/zh_344_ridge_1,253.50469656559
87,zh,1,zh/zh_345,ridge,ridge/zh_345_ridge_1,10.5660839862552
87,zh,2,zh/zh_346,ridge,ridge/zh_346_ridge_1,9.79792221279492
87,zh,3,zh/zh_347,ridge,ridge/zh_347_ridge_1,255.849545651395
87,zh,4,zh/zh_348,ridge,ridge/zh_348_ridge_1,259.24477998801
88,zh,1,zh/zh_349,ridge,ridge/zh_349_ridge_1,9.40029279225089
88,zh,2,zh/zh_350,ridge,ridge/zh_350_ridge_1,9.46480145375827
88,zh,3,zh/zh_351,ridge,ridge/zh_351_ridge_1,243.170181990133
88,zh,4,zh/zh_352,ridge,ridge/zh_352_ridge_1,266.887198300123
89,zh,1,zh/zh_353,ridge,ridge/zh_353_ridge_1,9.38609068406489
89,zh,2,zh/zh_354,ridge,ridge/zh_354_ridge_1,9.88026313046057
89,zh,3,zh/zh_355,ridge,ridge/zh_355_ridge_1,254.80814557501
89,zh,4,zh/zh_356,ridge,ridge/zh_356_ridge_1,283.770355667615
90,zh,1,zh/zh_357,ridge,ridge/zh_357_ridge_1,13.2728750010856
90,zh,2,zh/zh_358,ridge,ridge/zh_358_ridge_1,13.1634027878415
90,zh,3,zh/zh_359,ridge,ridge/zh_359_ridge_1,218.070966908214
90,zh,4,zh/zh_360,ridge,ridge/zh_360_ridge_1,256.349150568661
91,zh,1,zh/zh_361,ridge,ridge/zh_361_ridge_1,12.0891283546862
91,zh,2,zh/zh_362,ridge,ridge/zh_362_ridge_1,11.5836805500108
91,zh,3,zh/zh_363,ridge,ridge/zh_363_ridge_1,253.591666659067
91,zh,4,zh/zh_364,ridge,ridge/zh_364_ridge_1,237.937671472355
92,zh,1,zh/zh_365,ridge,ridge/zh_365_ridge_1,8.9227701830344
92,zh,2,zh/zh_366,ridge,ridge/zh_366_ridge_1,9.02393128324436
92,zh,3,zh/zh_367,ridge,ridge/zh_367_ridge_1,244.438338984314
92,zh,4,zh/zh_368,ridge,ridge/zh_368_ridge_1,277.171511004575
93,zh,1,zh/zh_369,ridge,ridge/zh_369_ridge_1,10.0434239458059
93,zh,2,zh/zh_370,ridge,ridge/zh_370_ridge_1,9.06426734287665
93,zh,3,zh/zh_371,ridge,ridge/zh_371_ridge_1,227.832994629496
93,zh,4,zh/zh_372,ridge,ridge/zh_372_ridge_1,269.769906240145
94,zh,1,zh/zh_373,ridge,ridge/zh_373_ridge_1,14.7765111841652
94,zh,2,zh/zh_374,ridge,ridge/zh_374_ridge_1,12.5345291637191
94,zh,3,zh/zh_375,ridge,ridge/zh_375_ridge_1,254.744749587
94,zh,4,zh/zh_376,ridge,ridge/zh_376_ridge_1,256.088377994428
95,zh,1,zh/zh_377,ridge,ridge/zh_377_ridge_1,12.7821014233481
95,zh,2,zh/zh_378,ridge,ridge/zh_378_ridge_1,12.194331383784
95,zh,3,zh/zh_379,ridge,ridge/zh_379_ridge_1,229.499247756676
95,zh,4,zh/zh_380,ridge,ridge/zh_380_ridge_1,287.981070053689
96,zh,1,zh/zh_381,ridge,ridge/zh_381_ridge_1,9.31515755145132
96,zh,2,zh/zh_382,ridge,ridge/zh_382_ridge_1,9.56031166429265
96,zh,3,zh/zh_383,ridge,ridge/zh_383_ridge_1,265.926739346737
96,zh,4,zh/zh_384,ridge,ridge/zh_384_ridge_1,259.974966137119
97,zh,1,zh/zh_385,ridge,ridge/zh_385_ridge_1,13.5753103166603
97,zh,2,zh/zh_386,ridge,ridge/zh_386_ridge_1,13.6805675334891
97,zh,3,zh/zh_387,ridge,ridge/zh_387_ridge_1,252.819907188655
97,zh,4,zh/zh_388,ridge,ridge/zh_388_ridge_1,328.789851549966
98,zh,1,zh/zh_389,ridge,ridge/zh_389_ridge_1,10.5059722682994
98,zh,2,zh/zh_390,ridge,ridge/zh_390_ridge_1,10.8699004821964
98,zh,3,zh/zh_391,ridge,ridge/zh_391_ridge_1,250.237037311746
98,zh,4,zh/zh_392,ridge,ridge/zh_392_ridge_1,270.366188718022
99,zh,1,zh/zh_393,ridge,ridge/zh_393_ridge_1,12.778253803164
99,zh,2,zh/zh_394,ridge,ridge/zh_394_ridge_1,11.0752489545916
99,zh,3,zh/zh_395,ridge,ridge/zh_395_ridge_1,217.844314235674
99,zh,4,zh/zh_396,ridge,ridge/zh_396_ridge_1,248.799842014381
100,zh,1,zh/zh_397,ridge,ridge/zh_397_ridge_1,8.88786138713253
100,zh,2,zh/zh_398,ridge,ridge/zh_398_ridge_1,9.20507361441675
100,zh,3,zh/zh_399,ridge,ridge/zh_399_ridge_1,226.832862983739
100,zh,4,zh/zh_400,ridge,ridge/zh_400_ridge_1,279.413731175088
101,zh,1,zh/zh_401,ridge,ridge/zh_401_ridge_1,9.67894014453796
101,zh,2,zh/zh_402,ridge,ridge/zh_402_ridge_1,9.24290549329533
101,zh,3,zh/zh_403,ridge,ridge/zh_403_ridge_1,225.716776294789
101,zh,4,zh/zh_404,ridge,ridge/zh_404_ridge_1,270.44665042412
102,zh,1,zh/zh_405,ridge,ridge/zh_405_ridge_1,9.61402274723451
102,zh,2,zh/zh_406,ridge,ridge/zh_406_ridge_1,8.67959280079052
102,zh,3,zh/zh_407,ridge,ridge/zh_407_ridge_1,225.841865490492
102,zh,4,zh/zh_408,ridge,ridge/zh_408_ridge_1,257.460609016671
103,zh,1,zh/zh_409,ridge,ridge/zh_409_ridge_1,9.60441826553487
103,zh,2,zh/zh_410,ridge,ridge/zh_410_ridge_1,9.66827024065338
103,zh,3,zh/zh_411,ridge,ridge/zh_411_ridge_1,251.279198511615
103,zh,4,zh/zh_412,ridge,ridge/zh_412_ridge_1,309.503229657125
104,zh,1,zh/zh_413,ridge,ridge/zh_413_ridge_1,10.1850881348058
104,zh,2,zh/zh_414,ridge,ridge/zh_414_ridge_1,10.4721684320681
104,zh,3,zh/zh_415,ridge,ridge/zh_415_ridge_1,251.157448832472
104,zh,4,zh/zh_416,ridge,ridge/zh_416_ridge_1,238.848457160983
105,zh,1,zh/zh_417,ridge,ridge/zh_417_ridge_1,11.3676867399211
105,zh,2,zh/zh_418,ridge,ridge/zh_418_ridge_1,10.5028004994326
105,zh,3,zh/zh_419,ridge,ridge/zh_419_ridge_1,205.337581596112
105,zh,4,zh/zh_420,ridge,ridge/zh_420_ridge_1,288.920956244653
106,zh,1,zh/zh_421,ridge,ridge/zh_421_ridge_1,10.3631657640136
106,zh,2,zh/zh_422,ridge,ridge/zh_422_ridge_1,9.00252274275437
106,zh,3,zh/zh_423,ridge,ridge/zh_423_ridge_1,212.967849745528
106,zh,4,zh/zh_424,ridge,ridge/zh_424_ridge_1,231.62446465955
107,zh,1,zh/zh_425,ridge,ridge/zh_425_ridge_1,10.8716638050879
107,zh,2,zh/zh_426,ridge,ridge/zh_426_ridge_1,10.1852027890008
107,zh,3,zh/zh_427,ridge,ridge/zh_427_ridge_1,244.451403227307
107,zh,4,zh/zh_428,ridge,ridge/zh_428_ridge_1,285.51254948068
108,zh,1,zh/zh_429,ridge,ridge/zh_429_ridge_1,12.2342154528001
108,zh,2,zh/zh_430,ridge,ridge/zh_430_ridge_1,10.7407405828648
108,zh,3,zh/zh_431,ridge,ridge/zh_431_ridge_1,223.720665573884
108,zh,4,zh/zh_432,ridge,ridge/zh_432_ridge_1,279.506136180035
109,zh,1,zh/zh_433,ridge,ridge/zh_433_ridge_1,10.2958925390388
109,zh,2,zh/zh_434,ridge,ridge/zh_434_ridge_1,10.178578858727
109,zh,3,zh/zh_435,ridge,ridge/zh_435_ridge_1,252.754110569228
109,zh,4,zh/zh_436,ridge,ridge/zh_436_ridge_1,236.837178884013
110,zh,1,zh/zh_437,ridge,ridge/zh_437_ridge_1,10.0432576471312
110,zh,2,zh/zh_438,ridge,ridge/zh_438_ridge_1,9.34888542369247
110,zh,3,zh/zh_439,ridge,ridge/zh_439_ridge_1,253.487250855909
110,zh,4,zh/zh_440,ridge,ridge/zh_440_ridge_1,238.008727844989
111,zh,1,zh/zh_441,ridge,ridge/zh_441_ridge_1,9.73557651903016
111,zh,2,zh/zh_442,ridge,ridge/zh_442_ridge_1,9.26484944686741
111,zh,3,zh/zh_443,ridge,ridge/zh_443_ridge_1,261.618194738323
111,zh,4,zh/zh_444,ridge,ridge/zh_444_ridge_1,293.261826533836
112,zh,1,zh/zh_445,ridge,ridge/zh_445_ridge_1,11.3100610864985
112,zh,2,zh/zh_446,ridge,ridge/zh_446_ridge_1,10.8244041473331
112,zh,3,zh/zh_447,ridge,ridge/zh_447_ridge_1,243.547386651664
112,zh,4,zh/zh_448,ridge,ridge/zh_448_ridge_1,240.107132830617
113,zh,1,zh/zh_449,ridge,ridge/zh_449_ridge_1,12.6280323469584
113,zh,2,zh/zh_450,ridge,ridge/zh_450_ridge_1,10.9374780109203
113,zh,3,zh/zh_451,ridge,ridge/zh_451_ridge_1,226.981763183635
113,zh,4,zh/zh_452,ridge,ridge/zh_452_ridge_1,294.499915281302
114,zh,1,zh/zh_453,ridge,ridge/zh_453_ridge_1,11.065025558227
114,zh,2,zh/zh_454,ridge,ridge/zh_454_ridge_1,12.0681622357467
114,zh,3,zh/zh_455,ridge,ridge/zh_455_ridge_1,258.854562198423
114,zh,4,zh/zh_456,ridge,ridge/zh_456_ridge_1,265.73568010293
115,zh,1,zh/zh_457,ridge,ridge/zh_457_ridge_1,9.71783560769516
115,zh,2,zh/zh_458,ridge,ridge/zh_458_ridge_1,9.03929228421932
115,zh,3,zh/zh_459,ridge,ridge/zh_459_ridge_1,275.427452540149
115,zh,4,zh/zh_460,ridge,ridge/zh_460_ridge_1,214.036169643629
116,zh,1,zh/zh_461,ridge,ridge/zh_461_ridge_1,11.1776808984606
116,zh,2,zh/zh_462,ridge,ridge/zh_462_ridge_1,10.3428352148965
116,zh,3,zh/zh_463,ridge,ridge/zh_463_ridge_1,255.414033798927
116,zh,4,zh/zh_464,ridge,ridge/zh_464_ridge_1,250.561010634462
117,zh,1,zh/zh_465,ridge,ridge/zh_465_ridge_1,8.544258352315
117,zh,2,zh/zh_466,ridge,ridge/zh_466_ridge_1,8.45080052040283
117,zh,3,zh/zh_467,ridge,ridge/zh_467_ridge_1,249.131866172233
117,zh,4,zh/zh_468,ridge,ridge/zh_468_ridge_1,288.978280571259
118,zh,1,zh/zh_469,ridge,ridge/zh_469_ridge_1,11.2756106139796
118,zh,2,zh/zh_470,ridge,ridge/zh_470_ridge_1,11.1296605364887
118,zh,3,zh/zh_471,ridge,ridge/zh_471_ridge_1,241.368709827052
118,zh,4,zh/zh_472,ridge,ridge/zh_472_ridge_1,299.287647763669
119,zh,1,zh/zh_473,ridge,ridge/zh_473_ridge_1,10.9855854911947
119,zh,2,zh/zh_474,ridge,ridge/zh_474_ridge_1,9.9232681566075
119,zh,3,zh/zh_475,ridge,ridge/zh_475_ridge_1,225.930449224823
119,zh,4,zh/zh_476,ridge,ridge/zh_476_ridge_1,266.423308405798
120,zh,1,zh/zh_477,ridge,ridge/zh_477_ridge_1,10.6274996504282
120,zh,2,zh/zh_478,ridge,ridge/zh_478_ridge_1,10.03095605906
120,zh,3,zh/zh_479,ridge,ridge/zh_479_ridge_1,239.506441908429
120,zh,4,zh/zh_480,ridge,ridge/zh_480_ridge_1,259.807232571327
121,zh,1,zh/zh_481,ridge,ridge/zh_481_ridge_1,10.5827916930993
121,zh,2,zh/zh_482,ridge,ridge/zh_482_ridge_1,11.4827978757599
121,zh,3,zh/zh_483,ridge,ridge/zh_483_ridge_1,260.263486117537
121,zh,4,zh/zh_484,ridge,ridge/zh_484_ridge_1,302.702551606067
122,zh,1,zh/zh_485,ridge,ridge/zh_485_ridge_1,7.89181153027232
122,zh,2,zh/zh_486,ridge,ridge/zh_486_ridge_1,7.78953519795259
122,zh,3,zh/zh_487,ridge,ridge/zh_487_ridge_1,226.312795663448
122,zh,4,zh/zh_488,ridge,ridge/zh_488_ridge_1,259.533701411262
123,zh,1,zh/zh_489,ridge,ridge/zh_489_ridge_1,9.03208620052608
123,zh,2,zh/zh_490,ridge,ridge/zh_490_ridge_1,8.81580008720995
123,zh,3,zh/zh_491,ridge,ridge/zh_491_ridge_1,280.864853634678
123,zh,4,zh/zh_492,ridge,ridge/zh_492_ridge_1,291.257442048796
124,zh,1,zh/zh_493,ridge,ridge/zh_493_ridge_1,11.3917502985836
124,zh,2,zh/zh_494,ridge,ridge/zh_494_ridge_1,10.2662269563433
124,zh,3,zh/zh_495,ridge,ridge/zh_495_ridge_1,216.672587789648
124,zh,4,zh/zh_496,ridge,ridge/zh_496_ridge_1,261.285013880002
125,zh,1,zh/zh_497,ridge,ridge/zh_497_ridge_1,9.20136900612899
125,zh,2,zh/zh_498,ridge,ridge/zh_498_ridge_1,8.7742277680383
125,zh,3,zh/zh_499,ridge,ridge/zh_499_ridge_1,261.826762101083
125,zh,4,zh/zh_500,ridge,ridge/zh_500_ridge_1,241.068011960428
126,zh,1,zh/zh_501,ridge,ridge/zh_501_ridge_1,12.0459740575942
126,zh,2,zh/zh_502,ridge,ridge/zh_502_ridge_1,13.2526435558585
126,zh,3,zh/zh_503,ridge,ridge/zh_503_ridge_1,255.955881689747
126,zh,4,zh/zh_504,ridge,ridge/zh_504_ridge_1,247.635990324407
127,zh,1,zh/zh_505,ridge,ridge/zh_505_ridge_1,7.65857180340141
127,zh,2,zh/zh_506,ridge,ridge/zh_506_ridge_1,8.43568970180948
127,zh,3,zh/zh_507,ridge,ridge/zh_507_ridge_1,248.582883564831
127,zh,4,zh/zh_508,ridge,ridge/zh_508_ridge_1,273.991597206267
128,zh,1,zh/zh_509,ridge,ridge/zh_509_ridge_1,8.40455935183621
128,zh,2,zh/zh_510,ridge,ridge/zh_510_ridge_1,8.40208689155562
128,zh,3,zh/zh_511,ridge,ridge/zh_511_ridge_1,230.651933584447
128,zh,4,zh/zh_512,ridge,ridge/zh_512_ridge_1,210.95587654646
129,zh,1,zh/zh_513,ridge,ridge/zh_513_ridge_1,9.67155984277317
129,zh,2,zh/zh_514,ridge,ridge/zh_514_ridge_1,9.80167435077039
129,zh,3,zh/zh_515,ridge,ridge/zh_515_ridge_1,246.168629502041
129,zh,4,zh/zh_516,ridge,ridge/zh_516_ridge_1,282.638461445996
130,zh,1,zh/zh_517,ridge,ridge/zh_517_ridge_1,11.4323657321991
130,zh,2,zh/zh_518,ridge,ridge/zh_518_ridge_1,12.541422884631
130,zh,3,zh/zh_519,ridge,ridge/zh_519_ridge_1,258.650073323683
130,zh,4,zh/zh_520,ridge,ridge/zh_520_ridge_1,277.240853328895
131,zh,1,zh/zh_521,ridge,ridge/zh_521_ridge_1,11.8901009690906
131,zh,2,zh/zh_522,ridge,ridge/zh_522_ridge_1,11.8279528779462
131,zh,3,zh/zh_523,ridge,ridge/zh_523_ridge_1,238.497386785222
131,zh,4,zh/zh_524,ridge,ridge/zh_524_ridge_1,257.026533198267
132,zh,1,zh/zh_525,ridge,ridge/zh_525_ridge_1,9.65375954596147
132,zh,2,zh/zh_526,ridge,ridge/zh_526_ridge_1,10.5365263727757
132,zh,3,zh/zh_527,ridge,ridge/zh_527_ridge_1,234.305465408404
132,zh,4,zh/zh_528,ridge,ridge/zh_528_ridge_1,264.813229882878
133,zh,1,zh/zh_529,ridge,ridge/zh_529_ridge_1,13.7784092815258
133,zh,2,zh/zh_530,ridge,ridge/zh_530_ridge_1,12.2051343516168
133,zh,3,zh/zh_531,ridge,ridge/zh_531_ridge_1,290.029909022549
133,zh,4,zh/zh_532,ridge,ridge/zh_532_ridge_1,266.414320808054
134,zh,1,zh/zh_533,ridge,ridge/zh_533_ridge_1,11.7755157226516
134,zh,2,zh/zh_534,ridge,ridge/zh_534_ridge_1,11.6688830834082
134,zh,3,zh/zh_535,ridge,ridge/zh_535_ridge_1,230.252995111072
134,zh,4,zh/zh_536,ridge,ridge/zh_536_ridge_1,252.307799794351
135,zh,1,zh/zh_537,ridge,ridge/zh_537_ridge_1,12.847820034749
135,zh,2,zh/zh_538,ridge,ridge/zh_538_ridge_1,11.0653014413481
135,zh,3,zh/zh_539,ridge,ridge/zh_539_ridge_1,250.771643519729
135,zh,4,zh/zh_540,ridge,ridge/zh_540_ridge_1,278.43743492837
136,zh,1,zh/zh_541,ridge,ridge/zh_541_ridge_1,10.9656919285351
136,zh,2,zh/zh_542,ridge,ridge/zh_542_ridge_1,10.2524627576425
136,zh,3,zh/zh_543,ridge,ridge/zh_543_ridge_1,255.007454041293
136,zh,4,zh/zh_544,ridge,ridge/zh_544_ridge_1,261.843100261593
137,zh,1,zh/zh_545,ridge,ridge/zh_545_ridge_1,11.0729974298692
137,zh,2,zh/zh_546,ridge,ridge/zh_546_ridge_1,9.57596694273367
137,zh,3,zh/zh_547,ridge,ridge/zh_547_ridge_1,231.675125015074
137,zh,4,zh/zh_548,ridge,ridge/zh_548_ridge_1,270.135528153343
138,zh,1,zh/zh_549,ridge,ridge/zh_549_ridge_1,10.3986428488899
138,zh,2,zh/zh_550,ridge,ridge/zh_550_ridge_1,9.51278201660018
138,zh,3,zh/zh_551,ridge,ridge/zh_551_ridge_1,231.720853672205
138,zh,4,zh/zh_552,ridge,ridge/zh_552_ridge_1,263.126460094462
139,zh,1,zh/zh_553,ridge,ridge/zh_553_ridge_1,9.91709192962058
139,zh,2,zh/zh_554,ridge,ridge/zh_554_ridge_1,9.22095589595159
139,zh,3,zh/zh_555,ridge,ridge/zh_555_ridge_1,259.216957839517
139,zh,4,zh/zh_556,ridge,ridge/zh_556_ridge_1,260.880093521237
140,zh,1,zh/zh_557,ridge,ridge/zh_557_ridge_1,14.6520674734456
140,zh,2,zh/zh_558,ridge,ridge/zh_558_ridge_1,13.4620019050675
140,zh,3,zh/zh_559,ridge,ridge/zh_559_ridge_1,259.026254378517
140,zh,4,zh/zh_560,ridge,ridge/zh_560_ridge_1,289.604168752348
141,zh,1,zh/zh_561,ridge,ridge/zh_561_ridge_1,11.2862538021244
141,zh,2,zh/zh_562,ridge,ridge/zh_562_ridge_1,10.5586310946818
141,zh,3,zh/zh_563,ridge,ridge/zh_563_ridge_1,241.691988528688
141,zh,4,zh/zh_564,ridge,ridge/zh_564_ridge_1,278.668692444903
142,zh,1,zh/zh_565,ridge,ridge/zh_565_ridge_1,11.4326773766236
142,zh,2,zh/zh_566,ridge,ridge/zh_566_ridge_1,11.6219054945219
142,zh,3,zh/zh_567,ridge,ridge/zh_567_ridge_1,231.097261265074
142,zh,4,zh/zh_568,ridge,ridge/zh_568_ridge_1,305.182835918337
143,zh,1,zh/zh_569,ridge,ridge/zh_569_ridge_1,11.0937955399936
143,zh,2,zh/zh_570,ridge,ridge/zh_570_ridge_1,9.7668847871389
143,zh,3,zh/zh_571,ridge,ridge/zh_571_ridge_1,256.400196926079
143,zh,4,zh/zh_572,ridge,ridge/zh_572_ridge_1,281.460017824262
144,zh,1,zh/zh_573,ridge,ridge/zh_573_ridge_1,16.6848073787081
144,zh,2,zh/zh_574,ridge,ridge/zh_574_ridge_1,15.4097164591269
144,zh,3,zh/zh_575,ridge,ridge/zh_575_ridge_1,254.565025038452
144,zh,4,zh/zh_576,ridge,ridge/zh_576_ridge_1,258.446739274395
145,zh,1,zh/zh_577,ridge,ridge/zh_577_ridge_1,12.9055180854438
145,zh,2,zh/zh_578,ridge,ridge/zh_578_ridge_1,11.4644254502067
145,zh,3,zh/zh_579,ridge,ridge/zh_579_ridge_1,223.399096696662
145,zh,4,zh/zh_580,ridge,ridge/zh_580_ridge_1,261.084407618205
146,zh,1,zh/zh_581,ridge,ridge/zh_581_ridge_1,12.8809862413052
146,zh,2,zh/zh_582,ridge,ridge/zh_582_ridge_1,11.9859624475825
146,zh,3,zh/zh_583,ridge,ridge/zh_583_ridge_1,228.562962604183
146,zh,4,zh/zh_584,ridge,ridge/zh_584_ridge_1,238.454574165069
147,zh,1,zh/zh_585,ridge,ridge/zh_585_ridge_1,9.55205317695331
147,zh,2,zh/zh_586,ridge,ridge/zh_586_ridge_1,9.24088363724885
147,zh,3,zh/zh_587,ridge,ridge/zh_587_ridge_1,222.350943185209
147,zh,4,zh/zh_588,ridge,ridge/zh_588_ridge_1,237.577739909298
148,zh,1,zh/zh_589,ridge,ridge/zh_589_ridge_1,7.79288705895727
148,zh,2,zh/zh_590,ridge,ridge/zh_590_ridge_1,8.68417307494132
148,zh,3,zh/zh_591,ridge,ridge/zh_591_ridge_1,223.12090674252
148,zh,4,zh/zh_592,ridge,ridge/zh_592_ridge_1,250.514190716378
149,zh,1,zh/zh_593,ridge,ridge/zh_593_ridge_1,7.23216100562959
149,zh,2,zh/zh_594,ridge,ridge/zh_594_ridge_1,6.87749221274699
149,zh,3,zh/zh_595,ridge,ridge/zh_595_ridge_1,260.592898381452
149,zh,4,zh/zh_596,ridge,ridge/zh_596_ridge_1,252.074239089147
150,zh,1,zh/zh_597,ridge,ridge/zh_597_ridge_1,10.047591505953
150,zh,2,zh/zh_598,ridge,ridge/zh_598_ridge_1,9.80589223642829
150,zh,3,zh/zh_599,ridge,ridge/zh_599_ridge_1,263.662521668667
150,zh,4,zh/zh_600,ridge,ridge/zh_600_ridge_1,285.265721693707
151,zh,1,zh/zh_601,ridge,ridge/zh_601_ridge_1,10.1544608639453
151,zh,2,zh/zh_602,ridge,ridge/zh_602_ridge_1,10.3350959030507
151,zh,3,zh/zh_603,ridge,ridge/zh_603_ridge_1,232.442421396443
151,zh,4,zh/zh_604,ridge,ridge/zh_604_ridge_1,299.597258353736
152,zh,1,zh/zh_605,ridge,ridge/zh_605_ridge_1,10.4225186036406
152,zh,2,zh/zh_606,ridge,ridge/zh_606_ridge_1,11.2581306379182
152,zh,3,zh/zh_607,ridge,ridge/zh_607_ridge_1,230.139313936665
152,zh,4,zh/zh_608,ridge,ridge/zh_608_ridge_1,291.592583667866
153,zh,1,zh/zh_609,ridge,ridge/zh_609_ridge_1,12.7551827514497
153,zh,2,zh/zh_610,ridge,ridge/zh_610_ridge_1,11.286311870737
153,zh,3,zh/zh_611,ridge,ridge/zh_611_ridge_1,234.445134447113
153,zh,4,zh/zh_612,ridge,ridge/zh_612_ridge_1,266.102958392772
154,zh,1,zh/zh_613,ridge,ridge/zh_613_ridge_1,13.7104316024352
154,zh,2,zh/zh_614,ridge,ridge/zh_614_ridge_1,12.9347328285227
154,zh,3,zh/zh_615,ridge,ridge/zh_615_ridge_1,237.111685272006
154,zh,4,zh/zh_616,ridge,ridge/zh_616_ridge_1,259.998057894969
155,zh,1,zh/zh_617,ridge,ridge/zh_617_ridge_1,9.32263304946166
155,zh,2,zh/zh_618,ridge,ridge/zh_618_ridge_1,8.65440140331597
155,zh,3,zh/zh_619,ridge,ridge/zh_619_ridge_1,223.169704764837
155,zh,4,zh/zh_620,ridge,ridge/zh_620_ridge_1,271.41134105781
156,zh,1,zh/zh_621,ridge,ridge/zh_621_ridge_1,11.2455082124452
156,zh,2,zh/zh_622,ridge,ridge/zh_622_ridge_1,11.0494521603458
156,zh,3,zh/zh_623,ridge,ridge/zh_623_ridge_1,241.364257414288
156,zh,4,zh/zh_624,ridge,ridge/zh_624_ridge_1,275.480906995672
157,zh,1,zh/zh_625,ridge,ridge/zh_625_ridge_1,9.86104831229867
157,zh,2,zh/zh_626,ridge,ridge/zh_626_ridge_1,10.1452619986054
157,zh,3,zh/zh_627,ridge,ridge/zh_627_ridge_1,240.823709736877
157,zh,4,zh/zh_628,ridge,ridge/zh_628_ridge_1,231.335197044737
158,zh,1,zh/zh_629,ridge,ridge/zh_629_ridge_1,10.9828448495781
158,zh,2,zh/zh_630,ridge,ridge/zh_630_ridge_1,11.7200591559901
158,zh,3,zh/zh_631,ridge,ridge/zh_631_ridge_1,247.935579349662
158,zh,4,zh/zh_632,ridge,ridge/zh_632_ridge_1,246.100701824086
159,zh,1,zh/zh_633,ridge,ridge/zh_633_ridge_1,13.2511255626558
159,zh,2,zh/zh_634,ridge,ridge/zh_634_ridge_1,12.2368296162693
159,zh,3,zh/zh_635,ridge,ridge/zh_635_ridge_1,271.658370727817
159,zh,4,zh/zh_636,ridge,ridge/zh_636_ridge_1,199.28121703105
160,zh,1,zh/zh_637,ridge,ridge/zh_637_ridge_1,14.2056427771772
160,zh,2,zh/zh_638,ridge,ridge/zh_638_ridge_1,12.8655045838979
160,zh,3,zh/zh_639,ridge,ridge/zh_639_ridge_1,239.99150805983
160,zh,4,zh/zh_640,ridge,ridge/zh_640_ridge_1,269.404991426592
161,zh,1,zh/zh_641,ridge,ridge/zh_641_ridge_1,9.50363932825004
161,zh,2,zh/zh_642,ridge,ridge/zh_642_ridge_1,8.86201275117803
161,zh,3,zh/zh_643,ridge,ridge/zh_643_ridge_1,272.557521914742
161,zh,4,zh/zh_644,ridge,ridge/zh_644_ridge_1,266.510691125114
162,zh,1,zh/zh_645,ridge,ridge/zh_645_ridge_1,13.0786482776359
162,zh,2,zh/zh_646,ridge,ridge/zh_646_ridge_1,11.0558022761154
162,zh,3,zh/zh_647,ridge,ridge/zh_647_ridge_1,243.041771426578
162,zh,4,zh/zh_648,ridge,ridge/zh_648_ridge_1,236.775268597534
163,zh,1,zh/zh_649,ridge,ridge/zh_649_ridge_1,8.70154049437088
163,zh,2,zh/zh_650,ridge,ridge/zh_650_ridge_1,8.61880706876829
163,zh,3,zh/zh_651,ridge,ridge/zh_651_ridge_1,268.852148075112
163,zh,4,zh/zh_652,ridge,ridge/zh_652_ridge_1,257.900702179875
164,zh,1,zh/zh_653,ridge,ridge/zh_653_ridge_1,13.8050645984371
164,zh,2,zh/zh_654,ridge,ridge/zh_654_ridge_1,12.2633690828801
164,zh,3,zh/zh_655,ridge,ridge/zh_655_ridge_1,262.63084989698
164,zh,4,zh/zh_656,ridge,ridge/zh_656_ridge_1,265.65864749317
165,zh,1,zh/zh_657,ridge,ridge/zh_657_ridge_1,12.1609253009113
165,zh,2,zh/zh_658,ridge,ridge/zh_658_ridge_1,9.97565558446567
165,zh,3,zh/zh_659,ridge,ridge/zh_659_ridge_1,217.503135215472
165,zh,4,zh/zh_660,ridge,ridge/zh_660_ridge_1,310.525050808279
166,zh,1,zh/zh_661,ridge,ridge/zh_661_ridge_1,11.5991222812528
166,zh,2,zh/zh_662,ridge,ridge/zh_662_ridge_1,10.6505076133065
166,zh,3,zh/zh_663,ridge,ridge/zh_663_ridge_1,234.815088219627
166,zh,4,zh/zh_664,ridge,ridge/zh_664_ridge_1,263.047662732438
167,zh,1,zh/zh_665,ridge,ridge/zh_665_ridge_1,10.6242872655782
167,zh,2,zh/zh_666,ridge,ridge/zh_666_ridge_1,10.7864549672061
167,zh,3,zh/zh_667,ridge,ridge/zh_667_ridge_1,247.663136961881
167,zh,4,zh/zh_668,ridge,ridge/zh_668_ridge_1,270.096578704289
